record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,date,day_of_week
25366,3,16,1997,8,DO,F,34,46,1997-03-16,Sunday
25367,3,16,1997,9,PF,M,15,7,1997-03-16,Sunday
25368,3,16,1997,8,DO,M,37,37,1997-03-16,Sunday
25369,3,16,1997,8,DO,M,37,49,1997-03-16,Sunday
25370,3,16,1997,15,OT,M,19,26,1997-03-16,Sunday
25371,3,16,1997,5,RM,F,18,10,1997-03-16,Sunday
25372,3,16,1997,6,PM,M,22,21,1997-03-16,Sunday
25373,3,16,1997,9,OT,M,20,28,1997-03-16,Sunday
25374,3,16,1997,8,DM,M,37,50,1997-03-16,Sunday
25375,3,16,1997,14,DM,M,37,50,1997-03-16,Sunday
25376,3,16,1997,16,DM,F,36,38,1997-03-16,Sunday
25377,3,16,1997,11,DM,M,36,52,1997-03-16,Sunday
25378,3,16,1997,14,PF,M,16,8,1997-03-16,Sunday
25379,3,16,1997,15,PF,F,15,6,1997-03-16,Sunday
25380,3,16,1997,6,PB,M,24,33,1997-03-16,Sunday
25381,3,16,1997,4,DM,M,35,51,1997-03-16,Sunday
25382,3,16,1997,16,DM,M,34,47,1997-03-16,Sunday
25383,3,16,1997,4,DM,F,36,44,1997-03-16,Sunday
25384,3,16,1997,16,PM,M,20,24,1997-03-16,Sunday
25385,3,16,1997,3,DO,F,35,48,1997-03-16,Sunday
25386,3,16,1997,3,DM,M,35,46,1997-03-16,Sunday
25387,3,16,1997,4,OT,F,20,27,1997-03-16,Sunday
25388,3,16,1997,9,DM,M,36,42,1997-03-16,Sunday
25389,3,16,1997,8,PF,M,16,7,1997-03-16,Sunday
25390,3,16,1997,14,DM,F,36,48,1997-03-16,Sunday
25391,3,16,1997,15,RM,M,16,12,1997-03-16,Sunday
25392,3,16,1997,16,RM,M,16,11,1997-03-16,Sunday
25393,3,16,1997,4,DM,M,39,52,1997-03-16,Sunday
25394,3,16,1997,11,DM,M,36,43,1997-03-16,Sunday
25395,3,16,1997,9,DM,F,37,42,1997-03-16,Sunday
25396,3,16,1997,8,DM,F,38,46,1997-03-16,Sunday
25397,3,16,1997,14,DM,M,36,36,1997-03-16,Sunday
25399,3,16,1997,6,PP,M,21,17,1997-03-16,Sunday
25400,3,16,1997,3,DM,F,36,36,1997-03-16,Sunday
25401,3,16,1997,9,DM,F,36,40,1997-03-16,Sunday
25402,3,16,1997,8,PM,F,19,20,1997-03-16,Sunday
25403,3,16,1997,16,DM,M,36,44,1997-03-16,Sunday
25404,3,16,1997,6,PF,M,16,6,1997-03-16,Sunday
25405,3,16,1997,9,DM,M,37,49,1997-03-16,Sunday
25406,3,16,1997,13,PP,M,22,18,1997-03-16,Sunday
25407,3,16,1997,14,RM,M,17,10,1997-03-16,Sunday
25408,3,16,1997,5,DM,F,33,48,1997-03-16,Sunday
25409,3,16,1997,15,PF,F,15,9,1997-03-16,Sunday
25410,3,16,1997,6,PP,M,22,16,1997-03-16,Sunday
25411,3,16,1997,9,RM,F,16,14,1997-03-16,Sunday
25412,3,16,1997,14,PM,M,20,22,1997-03-16,Sunday
25413,3,16,1997,15,PM,F,20,21,1997-03-16,Sunday
25414,3,16,1997,10,PM,F,21,25,1997-03-16,Sunday
25415,4,12,1997,12,DM,M,37,49,1997-04-12,Saturday
25416,4,12,1997,19,PP,F,22,20,1997-04-12,Saturday
25417,4,12,1997,18,PP,M,24,24,1997-04-12,Saturday
25418,4,12,1997,18,PP,F,23,28,1997-04-12,Saturday
25419,4,12,1997,21,RM,F,17,15,1997-04-12,Saturday
25420,4,12,1997,7,RM,F,16,16,1997-04-12,Saturday
25421,4,12,1997,1,DM,F,35,49,1997-04-12,Saturday
25422,4,12,1997,2,DM,M,36,43,1997-04-12,Saturday
25423,4,12,1997,12,DM,M,35,31,1997-04-12,Saturday
25424,4,12,1997,19,PF,M,15,10,1997-04-12,Saturday
25425,4,12,1997,21,PP,M,22,22,1997-04-12,Saturday
25426,4,12,1997,17,DM,M,37,51,1997-04-12,Saturday
25427,4,12,1997,20,PF,F,15,9,1997-04-12,Saturday
25428,4,12,1997,21,PF,M,16,10,1997-04-12,Saturday
25429,4,12,1997,23,PM,F,20,35,1997-04-12,Saturday
25430,4,12,1997,2,PP,F,23,22,1997-04-12,Saturday
25431,4,12,1997,21,RM,M,17,10,1997-04-12,Saturday
25432,4,12,1997,7,RM,M,18,13,1997-04-12,Saturday
25433,4,12,1997,12,PP,F,22,17,1997-04-12,Saturday
25434,4,12,1997,19,PP,M,21,17,1997-04-12,Saturday
25435,4,12,1997,17,OT,F,20,31,1997-04-12,Saturday
25436,4,12,1997,21,PP,F,22,20,1997-04-12,Saturday
25437,4,12,1997,2,PM,F,21,28,1997-04-12,Saturday
25438,4,12,1997,12,RM,M,16,12,1997-04-12,Saturday
25439,4,12,1997,17,DM,M,37,49,1997-04-12,Saturday
25441,4,12,1997,24,RM,F,17,10,1997-04-12,Saturday
25442,4,12,1997,2,PM,M,20,18,1997-04-12,Saturday
25443,4,12,1997,12,DM,M,35,44,1997-04-12,Saturday
25444,4,12,1997,19,PP,F,21,23,1997-04-12,Saturday
25445,4,12,1997,21,RM,M,17,11,1997-04-12,Saturday
25446,4,12,1997,2,DM,F,35,43,1997-04-12,Saturday
25447,4,12,1997,12,PB,M,27,23,1997-04-12,Saturday
25448,4,12,1997,19,PF,M,15,9,1997-04-12,Saturday
25449,4,12,1997,20,PE,F,19,17,1997-04-12,Saturday
25450,4,12,1997,22,DM,F,37,53,1997-04-12,Saturday
25451,4,12,1997,24,PP,F,21,23,1997-04-12,Saturday
25452,4,12,1997,1,RM,F,17,14,1997-04-12,Saturday
25453,4,12,1997,2,PP,F,23,21,1997-04-12,Saturday
25454,4,12,1997,12,DM,M,37,50,1997-04-12,Saturday
25455,4,12,1997,18,PM,F,20,32,1997-04-12,Saturday
25456,4,12,1997,17,RM,F,15,15,1997-04-12,Saturday
25457,4,12,1997,24,PM,M,24,12,1997-04-12,Saturday
25458,4,12,1997,1,PP,F,22,21,1997-04-12,Saturday
25459,4,12,1997,12,PP,F,21,21,1997-04-12,Saturday
25460,4,12,1997,18,PP,M,22,19,1997-04-12,Saturday
25461,4,12,1997,17,DM,F,34,49,1997-04-12,Saturday
25462,4,12,1997,2,DO,M,36,46,1997-04-12,Saturday
25463,4,12,1997,24,PF,F,20,24,1997-04-12,Saturday
25464,4,12,1997,1,PP,M,22,23,1997-04-12,Saturday
25465,4,12,1997,17,PP,F,22,21,1997-04-12,Saturday
25466,4,12,1997,20,PM,F,21,23,1997-04-12,Saturday
25467,4,12,1997,21,RM,F,16,13,1997-04-12,Saturday
25469,4,12,1997,12,PP,F,22,18,1997-04-12,Saturday
25470,4,12,1997,18,PP,F,22,22,1997-04-12,Saturday
25471,4,12,1997,17,DM,M,37,48,1997-04-12,Saturday
25472,4,12,1997,17,PM,F,21,17,1997-04-12,Saturday
25473,4,12,1997,1,DO,M,36,65,1997-04-12,Saturday
25474,4,12,1997,2,PP,M,23,22,1997-04-12,Saturday
25475,4,12,1997,12,RM,M,16,10,1997-04-12,Saturday
25476,4,12,1997,19,PF,F,16,10,1997-04-12,Saturday
25477,4,12,1997,2,PP,M,22,22,1997-04-12,Saturday
25478,4,12,1997,12,DM,F,36,51,1997-04-12,Saturday
25479,4,12,1997,1,DO,F,35,35,1997-04-12,Saturday
25480,4,12,1997,2,PP,F,21,22,1997-04-12,Saturday
25481,4,12,1997,12,PP,M,23,23,1997-04-12,Saturday
25482,4,12,1997,19,RM,M,17,13,1997-04-12,Saturday
25483,4,12,1997,17,OT,F,20,30,1997-04-12,Saturday
25485,4,12,1997,17,DM,F,35,44,1997-04-12,Saturday
25486,4,12,1997,2,OT,F,21,29,1997-04-12,Saturday
25487,4,12,1997,17,PP,M,22,19,1997-04-12,Saturday
25488,4,12,1997,20,PM,M,19,19,1997-04-12,Saturday
25489,4,12,1997,1,PB,F,26,42,1997-04-12,Saturday
25490,4,12,1997,2,PB,M,21,31,1997-04-12,Saturday
25491,4,12,1997,12,PP,M,21,16,1997-04-12,Saturday
25492,4,12,1997,18,PP,M,22,20,1997-04-12,Saturday
25493,4,12,1997,23,RM,M,17,12,1997-04-12,Saturday
25494,4,12,1997,2,PE,F,20,23,1997-04-12,Saturday
25495,4,12,1997,21,PF,M,15,9,1997-04-12,Saturday
25496,4,12,1997,22,DM,F,36,45,1997-04-12,Saturday
25497,4,12,1997,7,PP,F,22,21,1997-04-12,Saturday
25498,4,12,1997,12,DM,M,38,46,1997-04-12,Saturday
25499,4,12,1997,19,PM,M,21,19,1997-04-12,Saturday
25500,4,12,1997,1,DO,M,36,59,1997-04-12,Saturday
25501,4,12,1997,12,PP,M,22,21,1997-04-12,Saturday
25502,4,12,1997,19,PF,M,22,21,1997-04-12,Saturday
25503,4,12,1997,21,PP,F,22,17,1997-04-12,Saturday
25505,4,12,1997,1,DO,M,36,57,1997-04-12,Saturday
25506,4,12,1997,18,OT,F,22,38,1997-04-12,Saturday
25507,4,12,1997,21,PP,M,22,22,1997-04-12,Saturday
25508,4,12,1997,22,DM,F,38,46,1997-04-12,Saturday
25509,4,12,1997,1,DO,F,35,55,1997-04-12,Saturday
25510,4,12,1997,12,DM,M,38,48,1997-04-12,Saturday
25511,4,12,1997,17,PF,F,15,10,1997-04-12,Saturday
25512,4,12,1997,24,RM,M,15,11,1997-04-12,Saturday
25513,4,12,1997,19,PB,M,27,26,1997-04-12,Saturday
25514,4,12,1997,17,PF,M,16,10,1997-04-12,Saturday
25515,4,12,1997,2,PM,F,22,24,1997-04-12,Saturday
25516,4,12,1997,17,DM,M,33,22,1997-04-12,Saturday
25517,4,12,1997,20,PP,M,22,21,1997-04-12,Saturday
25518,4,12,1997,20,PF,F,16,9,1997-04-12,Saturday
25519,4,12,1997,21,PP,F,23,20,1997-04-12,Saturday
25520,4,12,1997,18,RM,M,17,14,1997-04-12,Saturday
25521,4,12,1997,7,RM,M,17,11,1997-04-12,Saturday
25522,4,12,1997,2,PP,M,22,20,1997-04-12,Saturday
25523,4,12,1997,22,PP,M,22,22,1997-04-12,Saturday
25524,4,12,1997,1,DM,M,35,49,1997-04-12,Saturday
25525,4,12,1997,12,DM,F,36,51,1997-04-12,Saturday
25526,4,12,1997,17,PM,M,22,30,1997-04-12,Saturday
25527,4,12,1997,22,PP,F,23,24,1997-04-12,Saturday
25528,4,12,1997,1,DO,F,32,45,1997-04-12,Saturday
25529,4,12,1997,2,PP,M,23,25,1997-04-12,Saturday
25530,4,12,1997,18,PP,M,22,23,1997-04-12,Saturday
25531,4,12,1997,17,DM,M,37,50,1997-04-12,Saturday
25532,4,12,1997,20,PE,M,19,16,1997-04-12,Saturday
25533,4,12,1997,24,PM,F,21,32,1997-04-12,Saturday
25534,4,12,1997,12,DM,M,37,45,1997-04-12,Saturday
25535,4,12,1997,12,DM,F,35,53,1997-04-12,Saturday
25536,4,12,1997,20,PP,F,23,20,1997-04-12,Saturday
25537,4,12,1997,1,DO,M,34,51,1997-04-12,Saturday
25538,4,12,1997,12,PP,M,21,20,1997-04-12,Saturday
25539,4,12,1997,18,PM,F,18,22,1997-04-12,Saturday
25540,4,12,1997,20,PF,M,15,8,1997-04-12,Saturday
25541,4,12,1997,1,OT,F,21,31,1997-04-12,Saturday
25542,4,12,1997,12,DM,F,35,42,1997-04-12,Saturday
25543,4,12,1997,17,RM,M,17,12,1997-04-12,Saturday
25544,4,12,1997,20,RM,F,17,16,1997-04-12,Saturday
25545,4,12,1997,22,RM,M,16,8,1997-04-12,Saturday
25546,4,12,1997,1,PF,M,16,8,1997-04-12,Saturday
25547,4,12,1997,2,RM,F,18,14,1997-04-12,Saturday
25548,4,12,1997,1,PP,M,23,21,1997-04-12,Saturday
25549,4,12,1997,17,OT,M,21,30,1997-04-12,Saturday
25550,4,12,1997,1,PP,F,23,21,1997-04-12,Saturday
25551,4,12,1997,1,DO,F,37,56,1997-04-12,Saturday
25552,4,12,1997,19,PF,M,14,9,1997-04-12,Saturday
25553,4,12,1997,12,PF,M,15,9,1997-04-12,Saturday
25554,4,12,1997,17,DM,M,35,44,1997-04-12,Saturday
25555,4,12,1997,1,DO,M,36,36,1997-04-12,Saturday
25556,4,12,1997,12,DM,M,36,44,1997-04-12,Saturday
25557,4,12,1997,19,PM,F,19,28,1997-04-12,Saturday
25558,4,13,1997,3,OT,F,20,27,1997-04-13,Sunday
25559,4,13,1997,11,PP,M,21,20,1997-04-13,Sunday
25560,4,13,1997,9,PP,M,23,23,1997-04-13,Sunday
25561,4,13,1997,16,RM,M,14,10,1997-04-13,Sunday
25562,4,13,1997,6,PB,F,26,38,1997-04-13,Sunday
25563,4,13,1997,11,DO,M,32,51,1997-04-13,Sunday
25564,4,13,1997,14,OT,M,20,28,1997-04-13,Sunday
25565,4,13,1997,4,DM,M,36,50,1997-04-13,Sunday
25566,4,13,1997,3,PM,M,20,17,1997-04-13,Sunday
25567,4,13,1997,9,DO,M,34,41,1997-04-13,Sunday
25568,4,13,1997,11,DO,M,34,55,1997-04-13,Sunday
25569,4,13,1997,8,PF,M,14,7,1997-04-13,Sunday
25570,4,13,1997,13,PP,M,23,22,1997-04-13,Sunday
25571,4,13,1997,3,DO,F,36,57,1997-04-13,Sunday
25572,4,13,1997,4,DM,F,35,46,1997-04-13,Sunday
25573,4,13,1997,15,PF,M,14,8,1997-04-13,Sunday
25574,4,13,1997,10,RM,M,16,12,1997-04-13,Sunday
25575,4,13,1997,14,DM,M,31,42,1997-04-13,Sunday
25576,4,13,1997,3,PP,F,21,17,1997-04-13,Sunday
25577,4,13,1997,4,PP,F,24,19,1997-04-13,Sunday
25578,4,13,1997,8,DO,F,35,57,1997-04-13,Sunday
25579,4,13,1997,14,DM,F,34,46,1997-04-13,Sunday
25580,4,13,1997,5,PP,F,22,15,1997-04-13,Sunday
25581,4,13,1997,16,PM,M,23,22,1997-04-13,Sunday
25583,4,13,1997,15,PF,F,16,9,1997-04-13,Sunday
25584,4,13,1997,9,DO,M,37,50,1997-04-13,Sunday
25585,4,13,1997,8,RM,F,17,8,1997-04-13,Sunday
25586,4,13,1997,14,PP,F,21,14,1997-04-13,Sunday
25587,4,13,1997,5,OT,F,20,29,1997-04-13,Sunday
25588,4,13,1997,9,PM,M,21,23,1997-04-13,Sunday
25589,4,13,1997,14,DM,F,38,48,1997-04-13,Sunday
25590,4,13,1997,15,RM,M,16,13,1997-04-13,Sunday
25591,4,13,1997,16,RM,M,16,12,1997-04-13,Sunday
25592,4,13,1997,11,OT,F,21,34,1997-04-13,Sunday
25593,4,13,1997,9,DM,F,34,31,1997-04-13,Sunday
25595,4,13,1997,6,DO,F,33,55,1997-04-13,Sunday
25596,4,13,1997,8,RM,M,17,12,1997-04-13,Sunday
25597,4,13,1997,14,DM,M,37,52,1997-04-13,Sunday
25598,4,13,1997,16,PM,M,21,16,1997-04-13,Sunday
25599,4,13,1997,3,PE,F,20,23,1997-04-13,Sunday
25600,4,13,1997,13,RM,M,17,12,1997-04-13,Sunday
25601,4,13,1997,6,PF,M,15,7,1997-04-13,Sunday
25602,4,13,1997,9,PM,F,20,22,1997-04-13,Sunday
25603,4,13,1997,13,PF,M,15,10,1997-04-13,Sunday
25604,4,13,1997,14,DM,F,34,40,1997-04-13,Sunday
25605,4,13,1997,11,DM,M,34,48,1997-04-13,Sunday
25606,4,13,1997,11,PP,M,22,15,1997-04-13,Sunday
25607,4,13,1997,14,DM,M,37,50,1997-04-13,Sunday
25608,4,13,1997,3,PP,F,21,18,1997-04-13,Sunday
25609,4,13,1997,4,PF,M,15,11,1997-04-13,Sunday
25610,4,13,1997,4,DO,F,33,52,1997-04-13,Sunday
25611,4,13,1997,9,PM,F,20,20,1997-04-13,Sunday
25612,4,13,1997,15,PM,F,20,25,1997-04-13,Sunday
25613,4,13,1997,8,DO,M,35,33,1997-04-13,Sunday
25614,4,13,1997,4,DM,F,37,59,1997-04-13,Sunday
25615,4,13,1997,9,DM,F,35,52,1997-04-13,Sunday
25616,4,13,1997,8,OT,M,21,32,1997-04-13,Sunday
25617,4,13,1997,3,DO,F,34,49,1997-04-13,Sunday
25618,4,13,1997,4,DM,M,37,55,1997-04-13,Sunday
25619,4,13,1997,6,PM,F,20,22,1997-04-13,Sunday
25620,4,13,1997,13,PF,F,16,8,1997-04-13,Sunday
25621,4,13,1997,14,DM,M,37,40,1997-04-13,Sunday
25622,4,13,1997,15,PF,F,15,9,1997-04-13,Sunday
25623,4,13,1997,9,DM,M,35,51,1997-04-13,Sunday
25624,4,13,1997,8,PP,F,20,16,1997-04-13,Sunday
25625,4,13,1997,6,PM,M,21,26,1997-04-13,Sunday
25627,4,13,1997,14,DM,F,35,52,1997-04-13,Sunday
25628,4,13,1997,15,PP,F,22,23,1997-04-13,Sunday
25629,4,13,1997,3,PP,M,23,22,1997-04-13,Sunday
25630,4,13,1997,13,PB,F,25,26,1997-04-13,Sunday
25631,4,13,1997,15,OT,F,17,26,1997-04-13,Sunday
25632,4,13,1997,3,PF,M,15,9,1997-04-13,Sunday
25633,4,13,1997,4,PF,M,16,9,1997-04-13,Sunday
25634,4,13,1997,6,DO,M,37,49,1997-04-13,Sunday
25635,4,13,1997,11,OT,F,20,29,1997-04-13,Sunday
25636,4,13,1997,8,DO,M,38,48,1997-04-13,Sunday
25637,4,13,1997,15,PF,M,16,9,1997-04-13,Sunday
25638,4,13,1997,5,RM,F,17,15,1997-04-13,Sunday
25639,4,13,1997,3,DO,M,37,51,1997-04-13,Sunday
25640,4,13,1997,15,PP,M,22,22,1997-04-13,Sunday
25641,4,13,1997,10,RM,M,16,13,1997-04-13,Sunday
25642,4,13,1997,4,DM,M,38,49,1997-04-13,Sunday
25643,4,13,1997,15,PP,F,22,17,1997-04-13,Sunday
25644,4,13,1997,4,OT,F,20,26,1997-04-13,Sunday
25645,4,13,1997,8,DM,M,34,46,1997-04-13,Sunday
25646,4,13,1997,14,DM,F,35,50,1997-04-13,Sunday
25647,4,13,1997,15,PF,F,16,8,1997-04-13,Sunday
25648,4,13,1997,3,PP,F,21,16,1997-04-13,Sunday
25649,4,13,1997,6,PP,M,21,19,1997-04-13,Sunday
25650,4,13,1997,8,DO,F,35,55,1997-04-13,Sunday
25651,4,13,1997,13,PF,F,16,9,1997-04-13,Sunday
25652,4,13,1997,15,PF,M,15,8,1997-04-13,Sunday
25653,4,13,1997,15,PP,F,22,24,1997-04-13,Sunday
25654,4,13,1997,11,PP,M,22,19,1997-04-13,Sunday
25655,4,13,1997,3,PM,M,20,19,1997-04-13,Sunday
25656,4,13,1997,8,DO,M,34,56,1997-04-13,Sunday
25657,4,13,1997,6,PP,M,22,19,1997-04-13,Sunday
25658,4,13,1997,11,DM,F,34,33,1997-04-13,Sunday
25659,4,13,1997,3,DM,M,35,48,1997-04-13,Sunday
25660,4,13,1997,8,OT,F,20,38,1997-04-13,Sunday
25661,4,13,1997,14,DM,M,38,44,1997-04-13,Sunday
25662,4,13,1997,16,RM,F,17,13,1997-04-13,Sunday
25663,4,13,1997,3,PM,M,21,24,1997-04-13,Sunday
25664,4,13,1997,6,PP,M,21,20,1997-04-13,Sunday
25665,4,13,1997,4,PF,F,15,9,1997-04-13,Sunday
25666,4,13,1997,11,OT,M,20,27,1997-04-13,Sunday
25667,4,13,1997,9,RM,M,16,10,1997-04-13,Sunday
25668,4,13,1997,8,PP,M,24,22,1997-04-13,Sunday
25669,4,13,1997,14,DM,M,36,45,1997-04-13,Sunday
25670,4,13,1997,4,DM,M,35,50,1997-04-13,Sunday
25671,4,13,1997,13,PP,M,22,22,1997-04-13,Sunday
25672,4,13,1997,14,DM,F,38,54,1997-04-13,Sunday
25673,4,13,1997,15,PF,M,14,8,1997-04-13,Sunday
25674,4,13,1997,3,PP,M,20,23,1997-04-13,Sunday
25675,4,13,1997,11,RM,M,17,12,1997-04-13,Sunday
25676,4,13,1997,3,PP,M,23,22,1997-04-13,Sunday
25677,4,13,1997,6,PM,M,21,22,1997-04-13,Sunday
25678,4,13,1997,11,PM,F,21,16,1997-04-13,Sunday
25679,4,13,1997,9,DM,M,38,49,1997-04-13,Sunday
25680,4,13,1997,14,DM,M,37,47,1997-04-13,Sunday
25682,5,10,1997,1,PP,F,22,20,1997-05-10,Saturday
25683,5,10,1997,12,OT,M,20,29,1997-05-10,Saturday
25684,5,10,1997,19,PM,M,19,17,1997-05-10,Saturday
25685,5,10,1997,18,PM,F,20,25,1997-05-10,Saturday
25686,5,10,1997,17,OT,F,20,30,1997-05-10,Saturday
25688,5,10,1997,22,PM,F,21,29,1997-05-10,Saturday
25689,5,10,1997,12,OT,F,18,20,1997-05-10,Saturday
25690,5,10,1997,22,OT,F,20,32,1997-05-10,Saturday
25691,5,10,1997,1,OT,M,20,19,1997-05-10,Saturday
25692,5,10,1997,12,DM,F,35,48,1997-05-10,Saturday
25693,5,10,1997,17,DM,M,36,48,1997-05-10,Saturday
25694,5,10,1997,20,PE,M,20,23,1997-05-10,Saturday
25695,5,10,1997,2,PP,M,22,20,1997-05-10,Saturday
25696,5,10,1997,12,PP,F,22,20,1997-05-10,Saturday
25697,5,10,1997,21,PB,M,26,26,1997-05-10,Saturday
25698,5,10,1997,22,OT,M,21,31,1997-05-10,Saturday
25699,5,10,1997,7,PE,M,19,23,1997-05-10,Saturday
25700,5,10,1997,1,PB,F,25,42,1997-05-10,Saturday
25701,5,10,1997,2,NL,F,32,144,1997-05-10,Saturday
25702,5,10,1997,12,DM,M,39,48,1997-05-10,Saturday
25704,5,10,1997,18,PF,F,16,8,1997-05-10,Saturday
25705,5,10,1997,17,OT,F,20,20,1997-05-10,Saturday
25706,5,10,1997,24,PM,F,21,26,1997-05-10,Saturday
25707,5,10,1997,12,PP,M,23,24,1997-05-10,Saturday
25708,5,10,1997,17,DM,M,37,37,1997-05-10,Saturday
25709,5,10,1997,24,PE,M,22,23,1997-05-10,Saturday
25710,5,10,1997,7,PB,M,26,31,1997-05-10,Saturday
25711,5,10,1997,19,PM,F,20,23,1997-05-10,Saturday
25712,5,10,1997,21,PP,M,22,22,1997-05-10,Saturday
25713,5,10,1997,1,DM,F,34,44,1997-05-10,Saturday
25714,5,10,1997,12,PM,M,21,18,1997-05-10,Saturday
25715,5,10,1997,19,PM,F,20,20,1997-05-10,Saturday
25716,5,10,1997,18,PF,F,16,10,1997-05-10,Saturday
25717,5,10,1997,12,NL,F,33,214,1997-05-10,Saturday
25718,5,10,1997,17,DM,M,37,47,1997-05-10,Saturday
25719,5,10,1997,1,PF,M,15,9,1997-05-10,Saturday
25720,5,10,1997,2,DM,M,38,49,1997-05-10,Saturday
25721,5,10,1997,12,OT,M,20,28,1997-05-10,Saturday
25722,5,10,1997,20,PM,F,20,21,1997-05-10,Saturday
25723,5,10,1997,22,OT,F,19,12,1997-05-10,Saturday
25724,5,10,1997,12,NL,M,31,62,1997-05-10,Saturday
25725,5,10,1997,19,PB,M,26,26,1997-05-10,Saturday
25727,5,10,1997,2,PP,F,21,22,1997-05-10,Saturday
25728,5,10,1997,12,PP,F,23,23,1997-05-10,Saturday
25729,5,10,1997,19,PF,M,15,10,1997-05-10,Saturday
25730,5,10,1997,19,PP,M,22,20,1997-05-10,Saturday
25731,5,10,1997,17,DM,M,37,49,1997-05-10,Saturday
25732,5,10,1997,21,PP,F,22,21,1997-05-10,Saturday
25733,5,10,1997,22,PB,M,26,25,1997-05-10,Saturday
25734,5,10,1997,2,DO,M,36,52,1997-05-10,Saturday
25735,5,10,1997,12,DM,F,36,54,1997-05-10,Saturday
25736,5,10,1997,19,PP,F,21,20,1997-05-10,Saturday
25737,5,10,1997,17,PP,F,22,20,1997-05-10,Saturday
25738,5,10,1997,7,RM,F,17,17,1997-05-10,Saturday
25739,5,10,1997,12,DM,M,36,42,1997-05-10,Saturday
25740,5,10,1997,19,RM,M,16,12,1997-05-10,Saturday
25741,5,10,1997,22,DM,M,37,50,1997-05-10,Saturday
25742,5,10,1997,22,DM,F,37,49,1997-05-10,Saturday
25743,5,10,1997,1,DO,M,34,52,1997-05-10,Saturday
25744,5,10,1997,23,PM,F,20,24,1997-05-10,Saturday
25745,5,10,1997,19,PP,M,21,21,1997-05-10,Saturday
25746,5,10,1997,19,PP,F,23,21,1997-05-10,Saturday
25748,5,10,1997,21,PP,M,21,22,1997-05-10,Saturday
25749,5,10,1997,7,PM,F,19,24,1997-05-10,Saturday
25750,5,10,1997,1,OT,M,20,22,1997-05-10,Saturday
25751,5,10,1997,2,PM,F,21,26,1997-05-10,Saturday
25752,5,10,1997,21,OT,M,20,22,1997-05-10,Saturday
25753,5,10,1997,2,PP,M,21,18,1997-05-10,Saturday
25754,5,10,1997,18,PP,M,22,20,1997-05-10,Saturday
25755,5,10,1997,17,OT,M,20,27,1997-05-10,Saturday
25756,5,10,1997,12,PP,M,22,20,1997-05-10,Saturday
25757,5,10,1997,19,PM,M,19,13,1997-05-10,Saturday
25758,5,10,1997,18,PP,M,20,18,1997-05-10,Saturday
25760,5,10,1997,1,DO,M,29,56,1997-05-10,Saturday
25761,5,10,1997,2,OT,M,21,27,1997-05-10,Saturday
25762,5,10,1997,18,PP,F,22,20,1997-05-10,Saturday
25763,5,10,1997,22,OT,F,16,11,1997-05-10,Saturday
25764,5,10,1997,18,PP,M,22,16,1997-05-10,Saturday
25765,5,10,1997,1,DO,F,35,49,1997-05-10,Saturday
25766,5,10,1997,12,NL,F,30,64,1997-05-10,Saturday
25767,5,10,1997,17,DM,M,35,33,1997-05-10,Saturday
25768,5,10,1997,1,PP,M,23,22,1997-05-10,Saturday
25769,5,10,1997,2,PM,M,21,22,1997-05-10,Saturday
25771,5,10,1997,18,PM,F,20,28,1997-05-10,Saturday
25772,5,10,1997,19,PM,F,20,13,1997-05-10,Saturday
25773,5,10,1997,18,RM,F,17,13,1997-05-10,Saturday
25774,5,10,1997,17,DM,F,36,43,1997-05-10,Saturday
25775,5,10,1997,20,PF,F,15,8,1997-05-10,Saturday
25776,5,10,1997,1,DO,F,35,50,1997-05-10,Saturday
25777,5,10,1997,12,DO,F,35,54,1997-05-10,Saturday
25778,5,10,1997,24,PE,M,22,26,1997-05-10,Saturday
25779,5,10,1997,2,PP,F,21,18,1997-05-10,Saturday
25780,5,10,1997,12,DM,F,35,36,1997-05-10,Saturday
25781,5,10,1997,19,PF,F,15,8,1997-05-10,Saturday
25782,5,10,1997,20,PM,M,22,25,1997-05-10,Saturday
25783,5,10,1997,21,PF,M,16,10,1997-05-10,Saturday
25784,5,10,1997,18,PM,M,21,21,1997-05-10,Saturday
25785,5,10,1997,12,DM,M,36,45,1997-05-10,Saturday
25786,5,10,1997,20,RM,F,17,12,1997-05-10,Saturday
25787,5,10,1997,1,OT,F,20,20,1997-05-10,Saturday
25788,5,10,1997,2,PM,F,20,13,1997-05-10,Saturday
25789,5,10,1997,1,DO,F,34,50,1997-05-10,Saturday
25791,5,10,1997,12,NL,F,30,63,1997-05-10,Saturday
25792,5,10,1997,17,DM,M,36,42,1997-05-10,Saturday
25793,5,10,1997,20,PF,F,15,9,1997-05-10,Saturday
25794,5,10,1997,21,PP,F,22,23,1997-05-10,Saturday
25795,5,10,1997,22,DM,F,36,46,1997-05-10,Saturday
25796,5,10,1997,7,PM,F,22,28,1997-05-10,Saturday
25797,5,10,1997,1,DO,M,35,32,1997-05-10,Saturday
25798,5,10,1997,12,NL,M,31,70,1997-05-10,Saturday
25799,5,10,1997,19,PB,M,27,25,1997-05-10,Saturday
25800,5,10,1997,24,PE,F,21,28,1997-05-10,Saturday
25801,5,10,1997,1,OT,M,20,19,1997-05-10,Saturday
25802,5,10,1997,12,DM,F,36,48,1997-05-10,Saturday
25803,5,10,1997,21,PF,M,16,9,1997-05-10,Saturday
25804,5,10,1997,1,DO,F,33,47,1997-05-10,Saturday
