record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,date,day_of_week,plot_type,genus,species,taxa
24961,2,8,1997,12,DM,M,36,42,2/8/1997,Sat,Control,Dipodomys,merriami,Rodent
24962,2,8,1997,1,DO,M,34,45,2/8/1997,Sat,Spectab exclosure,Dipodomys,ordii,Rodent
24963,2,8,1997,18,RM,M,18,12,2/8/1997,Sat,Short-term Krat Exclosure,Reithrodontomys,megalotis,Rodent
24964,2,8,1997,18,RM,F,17,11,2/8/1997,Sat,Short-term Krat Exclosure,Reithrodontomys,megalotis,Rodent
24965,2,8,1997,17,DM,M,38,43,2/8/1997,Sat,Control,Dipodomys,merriami,Rodent
24966,2,8,1997,22,DM,M,37,41,2/8/1997,Sat,Control,Dipodomys,merriami,Rodent
24967,2,8,1997,12,PF,M,16,9,2/8/1997,Sat,Control,Perognathus,flavus,Rodent
24968,2,8,1997,12,DM,F,35,42,2/8/1997,Sat,Control,Dipodomys,merriami,Rodent
24969,2,8,1997,12,RM,F,17,9,2/8/1997,Sat,Control,Reithrodontomys,megalotis,Rodent
24970,2,8,1997,17,DM,F,34,38,2/8/1997,Sat,Control,Dipodomys,merriami,Rodent
24971,2,8,1997,22,PF,M,16,7,2/8/1997,Sat,Control,Perognathus,flavus,Rodent
24972,2,8,1997,1,DO,M,37,51,2/8/1997,Sat,Spectab exclosure,Dipodomys,ordii,Rodent
24973,2,8,1997,22,DM,F,37,42,2/8/1997,Sat,Control,Dipodomys,merriami,Rodent
24974,2,8,1997,19,RM,M,18,11,2/8/1997,Sat,Long-term Krat Exclosure,Reithrodontomys,megalotis,Rodent
24975,2,8,1997,18,PF,M,15,7,2/8/1997,Sat,Short-term Krat Exclosure,Perognathus,flavus,Rodent
24976,2,8,1997,17,DM,M,36,50,2/8/1997,Sat,Control,Dipodomys,merriami,Rodent
24977,2,8,1997,1,DO,F,37,50,2/8/1997,Sat,Spectab exclosure,Dipodomys,ordii,Rodent
24978,2,8,1997,17,DM,F,36,42,2/8/1997,Sat,Control,Dipodomys,merriami,Rodent
24979,2,8,1997,22,DM,F,31,20,2/8/1997,Sat,Control,Dipodomys,merriami,Rodent
24980,2,8,1997,2,RM,F,17,11,2/8/1997,Sat,Control,Reithrodontomys,megalotis,Rodent
24981,2,8,1997,2,OT,M,20,24,2/8/1997,Sat,Control,Onychomys,torridus,Rodent
24982,2,8,1997,12,DM,M,37,49,2/8/1997,Sat,Control,Dipodomys,merriami,Rodent
24983,2,8,1997,2,DO,M,35,35,2/8/1997,Sat,Control,Dipodomys,ordii,Rodent
24984,2,8,1997,21,PF,F,15,9,2/8/1997,Sat,Long-term Krat Exclosure,Perognathus,flavus,Rodent
24985,2,8,1997,21,PF,M,16,9,2/8/1997,Sat,Long-term Krat Exclosure,Perognathus,flavus,Rodent
24986,2,8,1997,7,PM,F,20,26,2/8/1997,Sat,Rodent Exclosure,Peromyscus,maniculatus,Rodent
24988,2,8,1997,1,OT,M,20,29,2/8/1997,Sat,Spectab exclosure,Onychomys,torridus,Rodent
24989,2,8,1997,17,DM,M,38,49,2/8/1997,Sat,Control,Dipodomys,merriami,Rodent
24990,2,8,1997,22,PB,M,28,42,2/8/1997,Sat,Control,Chaetodipus,baileyi,Rodent
24992,2,8,1997,2,PE,M,20,22,2/8/1997,Sat,Control,Peromyscus,eremicus,Rodent
24993,2,8,1997,12,DM,M,36,51,2/8/1997,Sat,Control,Dipodomys,merriami,Rodent
24994,2,8,1997,12,DM,F,36,52,2/8/1997,Sat,Control,Dipodomys,merriami,Rodent
24995,2,8,1997,2,PB,M,28,37,2/8/1997,Sat,Control,Chaetodipus,baileyi,Rodent
24996,2,8,1997,7,OT,M,22,28,2/8/1997,Sat,Rodent Exclosure,Onychomys,torridus,Rodent
24997,2,8,1997,7,PM,M,20,11,2/8/1997,Sat,Rodent Exclosure,Peromyscus,maniculatus,Rodent
24998,2,8,1997,1,DO,M,35,56,2/8/1997,Sat,Spectab exclosure,Dipodomys,ordii,Rodent
24999,2,8,1997,2,PB,F,27,38,2/8/1997,Sat,Control,Chaetodipus,baileyi,Rodent
25000,2,8,1997,19,PM,F,21,21,2/8/1997,Sat,Long-term Krat Exclosure,Peromyscus,maniculatus,Rodent
25001,2,8,1997,19,RM,F,16,11,2/8/1997,Sat,Long-term Krat Exclosure,Reithrodontomys,megalotis,Rodent
25002,2,8,1997,17,PM,F,20,22,2/8/1997,Sat,Control,Peromyscus,maniculatus,Rodent
25003,2,8,1997,17,DM,M,34,41,2/8/1997,Sat,Control,Dipodomys,merriami,Rodent
25004,2,8,1997,22,DM,F,37,40,2/8/1997,Sat,Control,Dipodomys,merriami,Rodent
25005,2,8,1997,1,DO,M,36,49,2/8/1997,Sat,Spectab exclosure,Dipodomys,ordii,Rodent
25006,2,8,1997,1,DM,F,36,37,2/8/1997,Sat,Spectab exclosure,Dipodomys,merriami,Rodent
25007,2,8,1997,2,PB,M,26,43,2/8/1997,Sat,Control,Chaetodipus,baileyi,Rodent
25008,2,8,1997,12,DM,M,38,45,2/8/1997,Sat,Control,Dipodomys,merriami,Rodent
25009,2,8,1997,20,PF,F,15,7,2/8/1997,Sat,Short-term Krat Exclosure,Perognathus,flavus,Rodent
25010,2,8,1997,1,DO,F,35,47,2/8/1997,Sat,Spectab exclosure,Dipodomys,ordii,Rodent
25011,2,8,1997,2,RM,M,17,10,2/8/1997,Sat,Control,Reithrodontomys,megalotis,Rodent
25012,2,8,1997,19,RM,M,17,11,2/8/1997,Sat,Long-term Krat Exclosure,Reithrodontomys,megalotis,Rodent
25013,2,8,1997,17,DM,F,34,46,2/8/1997,Sat,Control,Dipodomys,merriami,Rodent
25014,2,8,1997,2,DM,M,37,49,2/8/1997,Sat,Control,Dipodomys,merriami,Rodent
25015,2,8,1997,12,DM,M,36,51,2/8/1997,Sat,Control,Dipodomys,merriami,Rodent
25016,2,8,1997,12,DM,M,37,40,2/8/1997,Sat,Control,Dipodomys,merriami,Rodent
25017,2,8,1997,21,RM,M,17,10,2/8/1997,Sat,Long-term Krat Exclosure,Reithrodontomys,megalotis,Rodent
25018,2,8,1997,22,DM,F,36,35,2/8/1997,Sat,Control,Dipodomys,merriami,Rodent
25019,2,8,1997,23,RM,M,17,12,2/8/1997,Sat,Rodent Exclosure,Reithrodontomys,megalotis,Rodent
25020,2,8,1997,2,PB,M,27,39,2/8/1997,Sat,Control,Chaetodipus,baileyi,Rodent
25022,2,8,1997,19,RM,M,17,12,2/8/1997,Sat,Long-term Krat Exclosure,Reithrodontomys,megalotis,Rodent
25023,2,8,1997,23,RM,M,16,11,2/8/1997,Sat,Rodent Exclosure,Reithrodontomys,megalotis,Rodent
25024,2,8,1997,24,RM,F,17,11,2/8/1997,Sat,Rodent Exclosure,Reithrodontomys,megalotis,Rodent
25025,2,9,1997,4,PF,M,15,10,2/9/1997,Sun,Control,Perognathus,flavus,Rodent
25026,2,9,1997,6,PB,F,27,34,2/9/1997,Sun,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
25027,2,9,1997,9,DM,M,37,45,2/9/1997,Sun,Spectab exclosure,Dipodomys,merriami,Rodent
25028,2,9,1997,14,DM,F,37,43,2/9/1997,Sun,Control,Dipodomys,merriami,Rodent
25029,2,9,1997,8,DO,M,35,50,2/9/1997,Sun,Control,Dipodomys,ordii,Rodent
25030,2,9,1997,14,DM,F,36,45,2/9/1997,Sun,Control,Dipodomys,merriami,Rodent
25031,2,9,1997,15,RM,M,16,11,2/9/1997,Sun,Long-term Krat Exclosure,Reithrodontomys,megalotis,Rodent
25032,2,9,1997,3,PM,M,20,22,2/9/1997,Sun,Long-term Krat Exclosure,Peromyscus,maniculatus,Rodent
25033,2,9,1997,4,RM,F,16,10,2/9/1997,Sun,Control,Reithrodontomys,megalotis,Rodent
25034,2,9,1997,9,OL,F,22,35,2/9/1997,Sun,Spectab exclosure,Onychomys,leucogaster,Rodent
25035,2,9,1997,13,RM,M,17,9,2/9/1997,Sun,Short-term Krat Exclosure,Reithrodontomys,megalotis,Rodent
25036,2,9,1997,3,DO,F,37,52,2/9/1997,Sun,Long-term Krat Exclosure,Dipodomys,ordii,Rodent
25037,2,9,1997,4,DM,M,36,51,2/9/1997,Sun,Control,Dipodomys,merriami,Rodent
25038,2,9,1997,3,DO,F,35,57,2/9/1997,Sun,Long-term Krat Exclosure,Dipodomys,ordii,Rodent
25039,2,9,1997,4,OT,M,19,25,2/9/1997,Sun,Control,Onychomys,torridus,Rodent
25040,2,9,1997,13,RM,F,16,10,2/9/1997,Sun,Short-term Krat Exclosure,Reithrodontomys,megalotis,Rodent
25041,2,9,1997,11,OT,M,20,25,2/9/1997,Sun,Control,Onychomys,torridus,Rodent
25042,2,9,1997,14,DM,M,36,57,2/9/1997,Sun,Control,Dipodomys,merriami,Rodent
25043,2,9,1997,4,DM,F,38,40,2/9/1997,Sun,Control,Dipodomys,merriami,Rodent
25044,2,9,1997,4,DM,M,38,53,2/9/1997,Sun,Control,Dipodomys,merriami,Rodent
25045,2,9,1997,9,DM,F,36,52,2/9/1997,Sun,Spectab exclosure,Dipodomys,merriami,Rodent
25046,2,9,1997,16,RM,M,16,11,2/9/1997,Sun,Rodent Exclosure,Reithrodontomys,megalotis,Rodent
25047,2,9,1997,5,RM,F,17,11,2/9/1997,Sun,Rodent Exclosure,Reithrodontomys,megalotis,Rodent
25048,2,9,1997,6,DO,M,35,48,2/9/1997,Sun,Short-term Krat Exclosure,Dipodomys,ordii,Rodent
25050,2,9,1997,8,DO,F,38,48,2/9/1997,Sun,Control,Dipodomys,ordii,Rodent
25051,2,9,1997,14,DM,M,37,47,2/9/1997,Sun,Control,Dipodomys,merriami,Rodent
25052,2,9,1997,11,DO,M,34,57,2/9/1997,Sun,Control,Dipodomys,ordii,Rodent
25053,2,9,1997,6,OT,F,22,25,2/9/1997,Sun,Short-term Krat Exclosure,Onychomys,torridus,Rodent
25054,2,9,1997,9,DM,M,35,47,2/9/1997,Sun,Spectab exclosure,Dipodomys,merriami,Rodent
25055,2,9,1997,3,RM,M,18,11,2/9/1997,Sun,Long-term Krat Exclosure,Reithrodontomys,megalotis,Rodent
25056,2,9,1997,6,RM,M,17,10,2/9/1997,Sun,Short-term Krat Exclosure,Reithrodontomys,megalotis,Rodent
25057,2,9,1997,11,OT,M,21,23,2/9/1997,Sun,Control,Onychomys,torridus,Rodent
25058,2,9,1997,8,OT,F,20,23,2/9/1997,Sun,Control,Onychomys,torridus,Rodent
25060,2,9,1997,4,DM,M,36,48,2/9/1997,Sun,Control,Dipodomys,merriami,Rodent
25061,2,9,1997,14,DM,M,34,39,2/9/1997,Sun,Control,Dipodomys,merriami,Rodent
25062,2,9,1997,16,RM,F,16,8,2/9/1997,Sun,Rodent Exclosure,Reithrodontomys,megalotis,Rodent
25063,2,9,1997,11,DO,M,36,51,2/9/1997,Sun,Control,Dipodomys,ordii,Rodent
25064,2,9,1997,4,DM,M,37,45,2/9/1997,Sun,Control,Dipodomys,merriami,Rodent
25065,2,9,1997,6,DO,F,35,46,2/9/1997,Sun,Short-term Krat Exclosure,Dipodomys,ordii,Rodent
25066,2,9,1997,14,DM,M,37,49,2/9/1997,Sun,Control,Dipodomys,merriami,Rodent
25067,2,9,1997,15,RM,M,17,9,2/9/1997,Sun,Long-term Krat Exclosure,Reithrodontomys,megalotis,Rodent
25068,2,9,1997,11,DO,F,38,56,2/9/1997,Sun,Control,Dipodomys,ordii,Rodent
25069,2,9,1997,11,DM,M,37,43,2/9/1997,Sun,Control,Dipodomys,merriami,Rodent
25070,2,9,1997,10,RM,M,18,12,2/9/1997,Sun,Rodent Exclosure,Reithrodontomys,megalotis,Rodent
25071,2,9,1997,15,RM,M,17,10,2/9/1997,Sun,Long-term Krat Exclosure,Reithrodontomys,megalotis,Rodent
25072,2,9,1997,4,DM,M,35,56,2/9/1997,Sun,Control,Dipodomys,merriami,Rodent
25073,2,9,1997,6,DO,M,36,55,2/9/1997,Sun,Short-term Krat Exclosure,Dipodomys,ordii,Rodent
25074,2,9,1997,14,DM,M,34,37,2/9/1997,Sun,Control,Dipodomys,merriami,Rodent
25075,2,9,1997,3,OT,M,20,23,2/9/1997,Sun,Long-term Krat Exclosure,Onychomys,torridus,Rodent
25076,2,9,1997,9,DO,F,36,57,2/9/1997,Sun,Spectab exclosure,Dipodomys,ordii,Rodent
25077,2,9,1997,3,DO,M,37,49,2/9/1997,Sun,Long-term Krat Exclosure,Dipodomys,ordii,Rodent
25078,2,9,1997,9,OT,M,20,22,2/9/1997,Sun,Spectab exclosure,Onychomys,torridus,Rodent
25079,2,9,1997,14,DM,M,36,47,2/9/1997,Sun,Control,Dipodomys,merriami,Rodent
25080,2,9,1997,4,OT,F,20,26,2/9/1997,Sun,Control,Onychomys,torridus,Rodent
25081,2,9,1997,14,PM,M,20,19,2/9/1997,Sun,Control,Peromyscus,maniculatus,Rodent
25082,2,9,1997,5,DM,F,36,42,2/9/1997,Sun,Rodent Exclosure,Dipodomys,merriami,Rodent
25083,2,9,1997,4,PF,F,15,7,2/9/1997,Sun,Control,Perognathus,flavus,Rodent
25084,2,9,1997,5,PM,M,20,19,2/9/1997,Sun,Rodent Exclosure,Peromyscus,maniculatus,Rodent
25085,2,9,1997,3,PB,F,27,35,2/9/1997,Sun,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
25086,2,9,1997,8,DO,M,38,53,2/9/1997,Sun,Control,Dipodomys,ordii,Rodent
25087,2,9,1997,14,DM,F,36,46,2/9/1997,Sun,Control,Dipodomys,merriami,Rodent
25088,2,9,1997,5,DM,M,36,53,2/9/1997,Sun,Rodent Exclosure,Dipodomys,merriami,Rodent
25089,2,9,1997,9,DM,M,37,54,2/9/1997,Sun,Spectab exclosure,Dipodomys,merriami,Rodent
25090,2,9,1997,8,DO,F,36,48,2/9/1997,Sun,Control,Dipodomys,ordii,Rodent
25091,2,9,1997,15,RM,F,16,10,2/9/1997,Sun,Long-term Krat Exclosure,Reithrodontomys,megalotis,Rodent
25092,2,9,1997,10,RM,F,17,11,2/9/1997,Sun,Rodent Exclosure,Reithrodontomys,megalotis,Rodent
25093,2,9,1997,3,OT,F,21,24,2/9/1997,Sun,Long-term Krat Exclosure,Onychomys,torridus,Rodent
25095,2,9,1997,3,DM,M,35,47,2/9/1997,Sun,Long-term Krat Exclosure,Dipodomys,merriami,Rodent
25096,2,9,1997,6,PF,M,16,8,2/9/1997,Sun,Short-term Krat Exclosure,Perognathus,flavus,Rodent
25097,2,9,1997,11,DO,M,35,46,2/9/1997,Sun,Control,Dipodomys,ordii,Rodent
25098,2,9,1997,4,DM,F,36,47,2/9/1997,Sun,Control,Dipodomys,merriami,Rodent
25099,2,9,1997,11,RM,M,17,11,2/9/1997,Sun,Control,Reithrodontomys,megalotis,Rodent
25100,2,9,1997,8,DM,M,34,39,2/9/1997,Sun,Control,Dipodomys,merriami,Rodent
25101,2,9,1997,9,DM,F,35,37,2/9/1997,Sun,Spectab exclosure,Dipodomys,merriami,Rodent
25102,2,9,1997,4,PF,M,15,9,2/9/1997,Sun,Control,Perognathus,flavus,Rodent
25103,2,9,1997,4,DM,F,35,46,2/9/1997,Sun,Control,Dipodomys,merriami,Rodent
25104,2,9,1997,6,DO,M,33,52,2/9/1997,Sun,Short-term Krat Exclosure,Dipodomys,ordii,Rodent
25105,2,9,1997,14,DM,M,35,49,2/9/1997,Sun,Control,Dipodomys,merriami,Rodent
25106,2,9,1997,3,DO,M,33,52,2/9/1997,Sun,Long-term Krat Exclosure,Dipodomys,ordii,Rodent
25107,2,9,1997,6,PF,M,15,8,2/9/1997,Sun,Short-term Krat Exclosure,Perognathus,flavus,Rodent
25108,2,9,1997,9,DM,F,36,43,2/9/1997,Sun,Spectab exclosure,Dipodomys,merriami,Rodent
25109,2,9,1997,5,DM,M,37,45,2/9/1997,Sun,Rodent Exclosure,Dipodomys,merriami,Rodent
25110,2,9,1997,3,DO,F,34,45,2/9/1997,Sun,Long-term Krat Exclosure,Dipodomys,ordii,Rodent
25111,2,9,1997,14,OT,F,20,20,2/9/1997,Sun,Control,Onychomys,torridus,Rodent
25112,2,9,1997,10,RM,M,17,9,2/9/1997,Sun,Rodent Exclosure,Reithrodontomys,megalotis,Rodent
25113,2,9,1997,6,PB,M,26,36,2/9/1997,Sun,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
25114,2,9,1997,9,PM,F,21,18,2/9/1997,Sun,Spectab exclosure,Peromyscus,maniculatus,Rodent
25115,2,9,1997,8,DM,M,35,46,2/9/1997,Sun,Control,Dipodomys,merriami,Rodent
25116,2,9,1997,16,DM,M,36,51,2/9/1997,Sun,Rodent Exclosure,Dipodomys,merriami,Rodent
25117,2,9,1997,3,DM,F,36,39,2/9/1997,Sun,Long-term Krat Exclosure,Dipodomys,merriami,Rodent
25118,2,9,1997,9,DM,M,36,47,2/9/1997,Sun,Spectab exclosure,Dipodomys,merriami,Rodent
25119,2,9,1997,9,DM,F,35,41,2/9/1997,Sun,Spectab exclosure,Dipodomys,merriami,Rodent
25120,2,9,1997,13,PF,M,16,7,2/9/1997,Sun,Short-term Krat Exclosure,Perognathus,flavus,Rodent
25121,2,9,1997,16,DM,M,34,47,2/9/1997,Sun,Rodent Exclosure,Dipodomys,merriami,Rodent
25123,2,9,1997,4,DM,M,40,48,2/9/1997,Sun,Control,Dipodomys,merriami,Rodent
25124,2,9,1997,6,PM,M,21,22,2/9/1997,Sun,Short-term Krat Exclosure,Peromyscus,maniculatus,Rodent
25125,2,9,1997,11,PF,M,15,7,2/9/1997,Sun,Control,Perognathus,flavus,Rodent
25126,2,9,1997,11,OT,F,21,22,2/9/1997,Sun,Control,Onychomys,torridus,Rodent
25127,2,9,1997,11,DO,M,36,59,2/9/1997,Sun,Control,Dipodomys,ordii,Rodent
25128,2,9,1997,9,DM,M,35,46,2/9/1997,Sun,Spectab exclosure,Dipodomys,merriami,Rodent
25129,2,9,1997,14,RM,F,17,10,2/9/1997,Sun,Control,Reithrodontomys,megalotis,Rodent
25130,2,9,1997,16,DM,M,35,50,2/9/1997,Sun,Rodent Exclosure,Dipodomys,merriami,Rodent
25131,2,9,1997,4,DM,M,36,47,2/9/1997,Sun,Control,Dipodomys,merriami,Rodent
25132,2,9,1997,11,DM,M,37,47,2/9/1997,Sun,Control,Dipodomys,merriami,Rodent
25133,2,9,1997,9,DM,F,36,43,2/9/1997,Sun,Spectab exclosure,Dipodomys,merriami,Rodent
25135,2,9,1997,11,DM,F,38,41,2/9/1997,Sun,Control,Dipodomys,merriami,Rodent
25136,2,9,1997,8,DO,M,36,51,2/9/1997,Sun,Control,Dipodomys,ordii,Rodent
25138,2,9,1997,13,OT,F,20,20,2/9/1997,Sun,Short-term Krat Exclosure,Onychomys,torridus,Rodent
25139,2,9,1997,15,PF,F,16,7,2/9/1997,Sun,Long-term Krat Exclosure,Perognathus,flavus,Rodent
25140,2,9,1997,16,DM,F,36,36,2/9/1997,Sun,Rodent Exclosure,Dipodomys,merriami,Rodent
25141,2,9,1997,5,PM,F,21,16,2/9/1997,Sun,Rodent Exclosure,Peromyscus,maniculatus,Rodent
25142,2,9,1997,6,DO,M,37,40,2/9/1997,Sun,Short-term Krat Exclosure,Dipodomys,ordii,Rodent
25143,2,9,1997,11,DM,M,35,45,2/9/1997,Sun,Control,Dipodomys,merriami,Rodent
25144,2,9,1997,9,DO,M,36,48,2/9/1997,Sun,Spectab exclosure,Dipodomys,ordii,Rodent
25145,2,9,1997,8,DM,F,36,40,2/9/1997,Sun,Control,Dipodomys,merriami,Rodent
25146,2,9,1997,15,PF,F,16,6,2/9/1997,Sun,Long-term Krat Exclosure,Perognathus,flavus,Rodent
25147,2,9,1997,5,RM,M,18,12,2/9/1997,Sun,Rodent Exclosure,Reithrodontomys,megalotis,Rodent
25148,2,9,1997,8,OT,M,20,24,2/9/1997,Sun,Control,Onychomys,torridus,Rodent
25149,2,9,1997,5,RM,F,17,11,2/9/1997,Sun,Rodent Exclosure,Reithrodontomys,megalotis,Rodent
25150,2,9,1997,6,DO,M,35,52,2/9/1997,Sun,Short-term Krat Exclosure,Dipodomys,ordii,Rodent
25151,2,9,1997,8,DM,M,36,38,2/9/1997,Sun,Control,Dipodomys,merriami,Rodent
25152,2,9,1997,15,PF,F,16,8,2/9/1997,Sun,Long-term Krat Exclosure,Perognathus,flavus,Rodent
25153,2,9,1997,14,DM,M,36,43,2/9/1997,Sun,Control,Dipodomys,merriami,Rodent
25154,2,9,1997,3,DM,M,38,51,2/9/1997,Sun,Long-term Krat Exclosure,Dipodomys,merriami,Rodent
25155,2,9,1997,4,DM,M,36,48,2/9/1997,Sun,Control,Dipodomys,merriami,Rodent
25156,2,9,1997,11,DM,F,35,39,2/9/1997,Sun,Control,Dipodomys,merriami,Rodent
25157,2,9,1997,9,DM,M,36,49,2/9/1997,Sun,Spectab exclosure,Dipodomys,merriami,Rodent
25158,2,9,1997,10,RM,F,17,10,2/9/1997,Sun,Rodent Exclosure,Reithrodontomys,megalotis,Rodent
25159,3,15,1997,2,DO,M,39,55,3/15/1997,Sat,Control,Dipodomys,ordii,Rodent
25160,3,15,1997,18,PF,F,15,7,3/15/1997,Sat,Short-term Krat Exclosure,Perognathus,flavus,Rodent
25161,3,15,1997,20,OT,F,19,25,3/15/1997,Sat,Short-term Krat Exclosure,Onychomys,torridus,Rodent
25162,3,15,1997,23,PM,M,22,18,3/15/1997,Sat,Rodent Exclosure,Peromyscus,maniculatus,Rodent
25163,3,15,1997,1,RM,F,18,18,3/15/1997,Sat,Spectab exclosure,Reithrodontomys,megalotis,Rodent
25164,3,15,1997,2,DM,M,34,51,3/15/1997,Sat,Control,Dipodomys,merriami,Rodent
25165,3,15,1997,17,DM,M,37,51,3/15/1997,Sat,Control,Dipodomys,merriami,Rodent
25166,3,15,1997,19,PF,M,16,8,3/15/1997,Sat,Long-term Krat Exclosure,Perognathus,flavus,Rodent
25167,3,15,1997,20,RM,F,15,10,3/15/1997,Sat,Short-term Krat Exclosure,Reithrodontomys,megalotis,Rodent
25168,3,15,1997,23,RM,M,17,12,3/15/1997,Sat,Rodent Exclosure,Reithrodontomys,megalotis,Rodent
25169,3,15,1997,17,OT,M,20,27,3/15/1997,Sat,Control,Onychomys,torridus,Rodent
25170,3,15,1997,22,PP,M,22,22,3/15/1997,Sat,Control,Chaetodipus,penicillatus,Rodent
25171,3,15,1997,7,PM,F,21,30,3/15/1997,Sat,Rodent Exclosure,Peromyscus,maniculatus,Rodent
25172,3,15,1997,22,DM,M,37,54,3/15/1997,Sat,Control,Dipodomys,merriami,Rodent
25173,3,15,1997,20,PF,M,14,8,3/15/1997,Sat,Short-term Krat Exclosure,Perognathus,flavus,Rodent
25174,3,15,1997,23,RM,F,16,12,3/15/1997,Sat,Rodent Exclosure,Reithrodontomys,megalotis,Rodent
25175,3,15,1997,2,DM,M,35,52,3/15/1997,Sat,Control,Dipodomys,merriami,Rodent
25176,3,15,1997,22,DM,F,34,42,3/15/1997,Sat,Control,Dipodomys,merriami,Rodent
25177,3,15,1997,17,DM,M,35,40,3/15/1997,Sat,Control,Dipodomys,merriami,Rodent
25178,3,15,1997,18,PF,M,15,7,3/15/1997,Sat,Short-term Krat Exclosure,Perognathus,flavus,Rodent
25179,3,15,1997,22,RM,F,17,12,3/15/1997,Sat,Control,Reithrodontomys,megalotis,Rodent
25180,3,15,1997,1,RM,F,16,13,3/15/1997,Sat,Spectab exclosure,Reithrodontomys,megalotis,Rodent
25181,3,15,1997,2,DM,M,35,46,3/15/1997,Sat,Control,Dipodomys,merriami,Rodent
25182,3,15,1997,24,PE,M,21,27,3/15/1997,Sat,Rodent Exclosure,Peromyscus,eremicus,Rodent
25183,3,15,1997,2,DM,F,37,48,3/15/1997,Sat,Control,Dipodomys,merriami,Rodent
25184,3,15,1997,1,RM,M,17,11,3/15/1997,Sat,Spectab exclosure,Reithrodontomys,megalotis,Rodent
25185,3,15,1997,12,PP,M,21,18,3/15/1997,Sat,Control,Chaetodipus,penicillatus,Rodent
25186,3,15,1997,17,DM,F,37,51,3/15/1997,Sat,Control,Dipodomys,merriami,Rodent
25187,3,15,1997,1,DO,M,36,65,3/15/1997,Sat,Spectab exclosure,Dipodomys,ordii,Rodent
25188,3,15,1997,17,DM,M,37,50,3/15/1997,Sat,Control,Dipodomys,merriami,Rodent
25189,3,15,1997,18,PM,M,21,22,3/15/1997,Sat,Short-term Krat Exclosure,Peromyscus,maniculatus,Rodent
25190,3,15,1997,22,DM,M,36,56,3/15/1997,Sat,Control,Dipodomys,merriami,Rodent
25191,3,15,1997,22,DM,M,36,44,3/15/1997,Sat,Control,Dipodomys,merriami,Rodent
25192,3,15,1997,24,RM,F,17,11,3/15/1997,Sat,Rodent Exclosure,Reithrodontomys,megalotis,Rodent
25193,3,15,1997,2,DM,M,35,48,3/15/1997,Sat,Control,Dipodomys,merriami,Rodent
25194,3,15,1997,2,PB,M,27,38,3/15/1997,Sat,Control,Chaetodipus,baileyi,Rodent
25195,3,15,1997,12,DM,M,36,39,3/15/1997,Sat,Control,Dipodomys,merriami,Rodent
25196,3,15,1997,20,RM,M,17,11,3/15/1997,Sat,Short-term Krat Exclosure,Reithrodontomys,megalotis,Rodent
25197,3,15,1997,2,DM,F,37,53,3/15/1997,Sat,Control,Dipodomys,merriami,Rodent
25198,3,15,1997,12,PP,M,24,22,3/15/1997,Sat,Control,Chaetodipus,penicillatus,Rodent
25199,3,15,1997,24,PM,M,20,29,3/15/1997,Sat,Rodent Exclosure,Peromyscus,maniculatus,Rodent
25200,3,15,1997,22,DM,F,36,46,3/15/1997,Sat,Control,Dipodomys,merriami,Rodent
25201,3,15,1997,12,RM,M,16,10,3/15/1997,Sat,Control,Reithrodontomys,megalotis,Rodent
25202,3,15,1997,20,PF,F,17,8,3/15/1997,Sat,Short-term Krat Exclosure,Perognathus,flavus,Rodent
25203,3,15,1997,19,PF,F,15,10,3/15/1997,Sat,Long-term Krat Exclosure,Perognathus,flavus,Rodent
25204,3,15,1997,17,DM,M,37,47,3/15/1997,Sat,Control,Dipodomys,merriami,Rodent
25205,3,15,1997,1,DO,M,35,54,3/15/1997,Sat,Spectab exclosure,Dipodomys,ordii,Rodent
25206,3,15,1997,2,OT,F,21,39,3/15/1997,Sat,Control,Onychomys,torridus,Rodent
25207,3,15,1997,17,DM,F,36,41,3/15/1997,Sat,Control,Dipodomys,merriami,Rodent
25208,3,15,1997,22,DM,M,37,57,3/15/1997,Sat,Control,Dipodomys,merriami,Rodent
25209,3,15,1997,21,RM,F,16,10,3/15/1997,Sat,Long-term Krat Exclosure,Reithrodontomys,megalotis,Rodent
25210,3,15,1997,1,DO,F,36,60,3/15/1997,Sat,Spectab exclosure,Dipodomys,ordii,Rodent
25211,3,15,1997,2,DM,M,38,48,3/15/1997,Sat,Control,Dipodomys,merriami,Rodent
25212,3,15,1997,19,PF,F,16,9,3/15/1997,Sat,Long-term Krat Exclosure,Perognathus,flavus,Rodent
25213,3,15,1997,19,PM,F,21,25,3/15/1997,Sat,Long-term Krat Exclosure,Peromyscus,maniculatus,Rodent
25214,3,15,1997,2,DM,M,38,53,3/15/1997,Sat,Control,Dipodomys,merriami,Rodent
25215,3,15,1997,12,DM,M,37,43,3/15/1997,Sat,Control,Dipodomys,merriami,Rodent
25216,3,15,1997,1,PM,M,20,23,3/15/1997,Sat,Spectab exclosure,Peromyscus,maniculatus,Rodent
25217,3,15,1997,2,DM,M,35,50,3/15/1997,Sat,Control,Dipodomys,merriami,Rodent
25218,3,15,1997,17,RM,M,17,9,3/15/1997,Sat,Control,Reithrodontomys,megalotis,Rodent
25219,3,15,1997,19,RM,M,18,11,3/15/1997,Sat,Long-term Krat Exclosure,Reithrodontomys,megalotis,Rodent
