record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,date,day_of_week
11729,7,4,1986,9,DM,M,35,47,1986-07-04,Friday
11730,7,4,1986,5,DO,M,35,44,1986-07-04,Friday
11731,7,4,1986,9,OL,F,19,30,1986-07-04,Friday
11732,7,4,1986,15,DM,F,35,29,1986-07-04,Friday
11733,7,4,1986,8,DM,M,37,44,1986-07-04,Friday
11734,7,4,1986,1,DS,M,53,156,1986-07-04,Friday
11736,8,9,1986,17,DM,M,36,41,1986-08-09,Saturday
11738,8,9,1986,14,DM,M,36,50,1986-08-09,Saturday
11739,8,9,1986,12,DM,F,34,47,1986-08-09,Saturday
11740,8,9,1986,14,DM,F,36,41,1986-08-09,Saturday
11742,8,9,1986,12,DS,M,47,126,1986-08-09,Saturday
11743,8,9,1986,14,NL,F,31,101,1986-08-09,Saturday
11744,8,9,1986,12,NL,M,33,180,1986-08-09,Saturday
11746,8,9,1986,6,DO,F,35,44,1986-08-09,Saturday
11749,8,9,1986,18,DM,M,34,48,1986-08-09,Saturday
11750,8,9,1986,24,DM,F,36,55,1986-08-09,Saturday
11751,8,9,1986,12,DM,F,35,43,1986-08-09,Saturday
11752,8,9,1986,20,DM,M,36,46,1986-08-09,Saturday
11753,8,9,1986,18,DM,M,36,32,1986-08-09,Saturday
11754,8,9,1986,14,NL,F,34,184,1986-08-09,Saturday
11755,8,9,1986,14,DM,F,37,47,1986-08-09,Saturday
11756,8,9,1986,22,DS,M,49,80,1986-08-09,Saturday
11757,8,9,1986,18,DM,F,36,44,1986-08-09,Saturday
11758,8,9,1986,24,DM,M,35,41,1986-08-09,Saturday
11759,8,9,1986,14,OL,M,20,30,1986-08-09,Saturday
11760,8,9,1986,17,DO,F,36,60,1986-08-09,Saturday
11761,8,9,1986,14,DM,F,34,51,1986-08-09,Saturday
11762,8,9,1986,17,NL,M,30,116,1986-08-09,Saturday
11763,8,9,1986,6,DO,M,36,56,1986-08-09,Saturday
11764,8,9,1986,24,DM,F,34,42,1986-08-09,Saturday
11772,8,10,1986,2,DM,M,38,46,1986-08-10,Sunday
11774,8,10,1986,9,DO,F,36,63,1986-08-10,Sunday
11775,8,10,1986,5,DM,M,36,50,1986-08-10,Sunday
11776,8,10,1986,11,DM,F,36,34,1986-08-10,Sunday
11777,8,10,1986,8,DS,M,54,150,1986-08-10,Sunday
11778,8,10,1986,13,DM,M,38,46,1986-08-10,Sunday
11779,8,10,1986,4,DS,M,49,94,1986-08-10,Sunday
11780,8,10,1986,3,PP,F,23,18,1986-08-10,Sunday
11782,8,10,1986,4,OL,M,22,28,1986-08-10,Sunday
11784,8,10,1986,2,DM,M,34,31,1986-08-10,Sunday
11785,8,10,1986,3,PP,F,23,18,1986-08-10,Sunday
11786,8,10,1986,8,DS,F,49,130,1986-08-10,Sunday
11787,8,10,1986,1,DS,F,48,98,1986-08-10,Sunday
11788,8,10,1986,2,DM,M,38,40,1986-08-10,Sunday
11790,8,10,1986,5,DM,F,35,27,1986-08-10,Sunday
11791,8,10,1986,2,DM,M,35,45,1986-08-10,Sunday
11792,8,10,1986,5,DM,F,36,42,1986-08-10,Sunday
11794,8,10,1986,9,DM,F,36,49,1986-08-10,Sunday
11796,8,10,1986,5,DM,F,35,45,1986-08-10,Sunday
11797,8,10,1986,11,DM,F,36,40,1986-08-10,Sunday
11798,8,10,1986,9,DM,M,36,47,1986-08-10,Sunday
11799,8,10,1986,13,DM,M,34,45,1986-08-10,Sunday
11800,8,10,1986,11,DM,F,33,49,1986-08-10,Sunday
11802,8,10,1986,1,DM,M,37,51,1986-08-10,Sunday
11803,8,10,1986,5,DO,M,37,50,1986-08-10,Sunday
11804,8,10,1986,11,DM,F,36,46,1986-08-10,Sunday
11805,8,10,1986,13,DM,F,36,55,1986-08-10,Sunday
11807,9,6,1986,14,OL,M,22,27,1986-09-06,Saturday
11808,9,6,1986,14,DM,M,36,49,1986-09-06,Saturday
11809,9,6,1986,17,DM,M,37,44,1986-09-06,Saturday
11810,9,6,1986,6,PP,F,22,17,1986-09-06,Saturday
11811,9,6,1986,16,OT,M,20,21,1986-09-06,Saturday
11812,9,6,1986,24,DM,M,34,25,1986-09-06,Saturday
11813,9,6,1986,22,DM,M,37,42,1986-09-06,Saturday
11814,9,6,1986,18,DM,F,32,42,1986-09-06,Saturday
11815,9,6,1986,21,PF,F,15,9,1986-09-06,Saturday
11816,9,6,1986,24,DM,F,35,44,1986-09-06,Saturday
11817,9,6,1986,20,DO,F,35,50,1986-09-06,Saturday
11818,9,6,1986,14,DM,F,35,46,1986-09-06,Saturday
11819,9,6,1986,14,DM,F,34,40,1986-09-06,Saturday
11820,9,6,1986,12,OT,M,18,20,1986-09-06,Saturday
11821,9,6,1986,14,DM,M,36,53,1986-09-06,Saturday
11822,9,6,1986,12,DM,F,33,44,1986-09-06,Saturday
11823,9,6,1986,17,DO,F,36,52,1986-09-06,Saturday
11824,9,6,1986,12,OL,F,20,26,1986-09-06,Saturday
11825,9,6,1986,6,DO,F,33,35,1986-09-06,Saturday
11826,9,6,1986,18,DM,F,35,44,1986-09-06,Saturday
11827,9,6,1986,6,PP,F,21,20,1986-09-06,Saturday
11828,9,6,1986,20,NL,F,31,196,1986-09-06,Saturday
11829,9,6,1986,20,DM,M,37,49,1986-09-06,Saturday
11831,9,6,1986,24,DM,M,34,23,1986-09-06,Saturday
11832,9,6,1986,12,DM,F,37,44,1986-09-06,Saturday
11834,9,6,1986,24,DM,M,35,42,1986-09-06,Saturday
11835,9,6,1986,14,DM,M,34,20,1986-09-06,Saturday
11837,9,6,1986,22,DM,M,36,31,1986-09-06,Saturday
11838,9,6,1986,17,NL,M,32,131,1986-09-06,Saturday
11841,9,7,1986,2,DM,M,36,46,1986-09-07,Sunday
11842,9,7,1986,5,DM,M,36,52,1986-09-07,Sunday
11843,9,7,1986,3,OL,M,21,30,1986-09-07,Sunday
11844,9,7,1986,11,DS,M,50,137,1986-09-07,Sunday
11845,9,7,1986,4,DO,M,32,50,1986-09-07,Sunday
11846,9,7,1986,5,DM,F,36,46,1986-09-07,Sunday
11848,9,7,1986,3,NL,F,30,172,1986-09-07,Sunday
11850,9,7,1986,3,PP,F,20,21,1986-09-07,Sunday
11851,9,7,1986,15,OT,M,22,22,1986-09-07,Sunday
11852,9,7,1986,11,DM,F,35,45,1986-09-07,Sunday
11853,9,7,1986,8,DS,M,54,151,1986-09-07,Sunday
11855,9,7,1986,13,DM,M,37,46,1986-09-07,Sunday
11856,9,7,1986,5,DM,M,35,48,1986-09-07,Sunday
11857,9,7,1986,1,DM,F,33,45,1986-09-07,Sunday
11858,9,7,1986,2,DS,M,52,128,1986-09-07,Sunday
11859,9,7,1986,11,DM,F,35,39,1986-09-07,Sunday
11860,9,7,1986,3,OL,F,20,26,1986-09-07,Sunday
11862,9,7,1986,2,DM,M,35,45,1986-09-07,Sunday
11864,9,7,1986,4,DM,M,36,49,1986-09-07,Sunday
11865,9,7,1986,3,PP,F,23,17,1986-09-07,Sunday
11866,9,7,1986,5,DM,F,32,41,1986-09-07,Sunday
11867,9,7,1986,1,DS,M,47,118,1986-09-07,Sunday
11868,9,7,1986,4,DS,F,48,118,1986-09-07,Sunday
11869,9,7,1986,9,DM,F,35,45,1986-09-07,Sunday
11870,9,7,1986,8,DO,F,33,55,1986-09-07,Sunday
11872,9,7,1986,1,DS,M,52,150,1986-09-07,Sunday
11873,9,7,1986,9,DM,M,37,46,1986-09-07,Sunday
11874,9,7,1986,11,DM,F,36,43,1986-09-07,Sunday
11875,9,7,1986,8,DS,F,50,127,1986-09-07,Sunday
11876,9,7,1986,1,DM,M,37,54,1986-09-07,Sunday
11877,9,7,1986,2,NL,M,34,202,1986-09-07,Sunday
11878,9,7,1986,5,DO,M,36,51,1986-09-07,Sunday
11879,9,7,1986,2,NL,F,32,135,1986-09-07,Sunday
11880,9,7,1986,9,DM,M,35,47,1986-09-07,Sunday
11881,9,7,1986,3,PP,F,22,17,1986-09-07,Sunday
11883,9,7,1986,11,DM,F,33,20,1986-09-07,Sunday
11884,9,7,1986,4,DM,M,35,47,1986-09-07,Sunday
11885,9,7,1986,11,DM,F,36,42,1986-09-07,Sunday
11886,9,7,1986,13,DM,M,35,46,1986-09-07,Sunday
11887,9,7,1986,2,NL,M,33,177,1986-09-07,Sunday
11888,10,4,1986,22,OT,M,20,23,1986-10-04,Saturday
11889,10,4,1986,23,PM,M,19,21,1986-10-04,Saturday
11890,10,4,1986,22,DM,M,36,49,1986-10-04,Saturday
11892,10,4,1986,20,DM,F,33,34,1986-10-04,Saturday
11893,10,4,1986,18,DM,F,35,43,1986-10-04,Saturday
11894,10,4,1986,24,DM,F,35,41,1986-10-04,Saturday
11895,10,4,1986,14,OL,M,22,35,1986-10-04,Saturday
11896,10,4,1986,21,SH,M,28,55,1986-10-04,Saturday
11897,10,4,1986,14,DM,F,35,48,1986-10-04,Saturday
11898,10,4,1986,14,DM,F,36,45,1986-10-04,Saturday
11901,10,4,1986,19,PM,F,20,25,1986-10-04,Saturday
11902,10,4,1986,6,DO,M,37,54,1986-10-04,Saturday
11903,10,4,1986,17,DM,M,35,46,1986-10-04,Saturday
11904,10,4,1986,17,DO,F,36,63,1986-10-04,Saturday
11906,10,4,1986,18,DM,F,34,31,1986-10-04,Saturday
11907,10,4,1986,14,DM,M,36,54,1986-10-04,Saturday
11908,10,4,1986,20,NL,F,32,183,1986-10-04,Saturday
11909,10,4,1986,22,DM,F,34,32,1986-10-04,Saturday
11910,10,4,1986,12,DM,F,35,47,1986-10-04,Saturday
11911,10,4,1986,20,DM,M,35,49,1986-10-04,Saturday
11912,10,4,1986,12,DM,M,33,26,1986-10-04,Saturday
11913,10,4,1986,22,DM,F,36,46,1986-10-04,Saturday
11914,10,4,1986,17,NL,M,30,142,1986-10-04,Saturday
11915,10,4,1986,24,DM,M,36,45,1986-10-04,Saturday
11916,10,4,1986,22,OT,F,19,21,1986-10-04,Saturday
11918,10,4,1986,24,DM,F,34,31,1986-10-04,Saturday
11920,10,5,1986,2,DM,M,37,53,1986-10-05,Sunday
11921,10,5,1986,8,PP,M,21,12,1986-10-05,Sunday
11922,10,5,1986,11,DS,F,46,102,1986-10-05,Sunday
11923,10,5,1986,2,DS,M,53,134,1986-10-05,Sunday
11924,10,5,1986,5,DO,M,35,62,1986-10-05,Sunday
11925,10,5,1986,1,DM,F,37,53,1986-10-05,Sunday
11926,10,5,1986,5,DM,F,35,27,1986-10-05,Sunday
11927,10,5,1986,11,DO,M,36,51,1986-10-05,Sunday
11928,10,5,1986,13,NL,F,32,180,1986-10-05,Sunday
11929,10,5,1986,9,DM,M,37,40,1986-10-05,Sunday
11930,10,5,1986,1,DS,M,49,131,1986-10-05,Sunday
11931,10,5,1986,11,OL,M,19,14,1986-10-05,Sunday
11932,10,5,1986,8,DS,M,54,148,1986-10-05,Sunday
11933,10,5,1986,5,DM,F,37,43,1986-10-05,Sunday
11934,10,5,1986,11,NL,F,31,94,1986-10-05,Sunday
11935,10,5,1986,8,OL,M,20,20,1986-10-05,Sunday
11936,10,5,1986,4,DM,M,37,49,1986-10-05,Sunday
11937,10,5,1986,8,OT,F,19,20,1986-10-05,Sunday
11938,10,5,1986,13,DM,M,37,46,1986-10-05,Sunday
11939,10,5,1986,11,DM,F,37,41,1986-10-05,Sunday
11940,10,5,1986,8,DO,F,34,49,1986-10-05,Sunday
11941,10,5,1986,4,DS,F,50,124,1986-10-05,Sunday
11942,10,5,1986,11,DM,F,35,42,1986-10-05,Sunday
11943,10,5,1986,11,PE,F,20,22,1986-10-05,Sunday
11944,10,5,1986,5,DM,F,36,42,1986-10-05,Sunday
11945,10,5,1986,9,DM,M,37,50,1986-10-05,Sunday
11946,10,5,1986,1,DM,F,37,49,1986-10-05,Sunday
11947,10,5,1986,9,DM,F,37,37,1986-10-05,Sunday
11948,10,5,1986,2,PE,F,21,22,1986-10-05,Sunday
11949,10,5,1986,3,OL,F,20,24,1986-10-05,Sunday
11950,10,5,1986,13,NL,M,32,176,1986-10-05,Sunday
11951,10,5,1986,1,DM,M,37,51,1986-10-05,Sunday
11952,10,5,1986,13,DM,M,35,51,1986-10-05,Sunday
11953,10,5,1986,2,NL,M,33,221,1986-10-05,Sunday
11954,10,5,1986,8,DS,F,51,136,1986-10-05,Sunday
11955,10,5,1986,9,DM,M,36,43,1986-10-05,Sunday
11956,10,5,1986,8,DM,M,37,48,1986-10-05,Sunday
11957,10,5,1986,4,DM,M,36,45,1986-10-05,Sunday
11958,10,5,1986,3,OL,M,21,32,1986-10-05,Sunday
11959,10,5,1986,11,DM,F,34,43,1986-10-05,Sunday
11963,11,15,1986,20,DM,F,35,36,1986-11-15,Saturday
11964,11,15,1986,18,OL,F,20,25,1986-11-15,Saturday
11965,11,15,1986,14,DM,M,34,49,1986-11-15,Saturday
11966,11,15,1986,17,DM,M,35,48,1986-11-15,Saturday
11967,11,15,1986,18,DM,F,34,42,1986-11-15,Saturday
11968,11,15,1986,21,PM,F,19,27,1986-11-15,Saturday
11969,11,15,1986,18,DM,M,37,49,1986-11-15,Saturday
11970,11,15,1986,20,DO,F,35,46,1986-11-15,Saturday
11971,11,15,1986,24,DM,F,34,41,1986-11-15,Saturday
11972,11,15,1986,12,DO,F,35,38,1986-11-15,Saturday
11973,11,15,1986,24,DM,M,36,42,1986-11-15,Saturday
11974,11,15,1986,14,OL,M,19,26,1986-11-15,Saturday
11975,11,15,1986,12,RM,M,17,12,1986-11-15,Saturday
11976,11,15,1986,21,RM,M,17,11,1986-11-15,Saturday
11977,11,15,1986,14,OL,F,19,36,1986-11-15,Saturday
11978,11,15,1986,6,DO,F,32,34,1986-11-15,Saturday
11979,11,15,1986,24,DM,M,36,37,1986-11-15,Saturday
11980,11,15,1986,18,PM,F,20,21,1986-11-15,Saturday
11981,11,15,1986,6,DM,M,34,48,1986-11-15,Saturday
11982,11,15,1986,20,DM,F,33,35,1986-11-15,Saturday
11983,11,15,1986,14,DM,M,36,51,1986-11-15,Saturday
11984,11,15,1986,17,DM,F,36,49,1986-11-15,Saturday
11985,11,15,1986,12,DM,F,37,45,1986-11-15,Saturday
11986,11,15,1986,22,DM,M,36,51,1986-11-15,Saturday
11987,11,15,1986,12,OT,M,20,24,1986-11-15,Saturday
11988,11,15,1986,20,DM,M,35,49,1986-11-15,Saturday
11989,11,15,1986,14,DM,M,37,52,1986-11-15,Saturday
11990,11,15,1986,18,OL,M,21,26,1986-11-15,Saturday
11991,11,15,1986,6,DM,F,35,29,1986-11-15,Saturday
11992,11,15,1986,18,DM,F,37,44,1986-11-15,Saturday
11993,11,15,1986,6,DO,F,35,38,1986-11-15,Saturday
11994,11,15,1986,17,DO,M,29,18,1986-11-15,Saturday
11995,11,15,1986,14,DM,F,36,43,1986-11-15,Saturday
11996,11,15,1986,12,DM,M,35,33,1986-11-15,Saturday
11997,11,15,1986,18,NL,M,32,167,1986-11-15,Saturday
11998,11,15,1986,24,DM,F,36,40,1986-11-15,Saturday
11999,11,15,1986,23,OT,F,19,10,1986-11-15,Saturday
12000,11,15,1986,6,OL,M,20,36,1986-11-15,Saturday
12001,11,15,1986,14,DM,F,36,44,1986-11-15,Saturday
12002,11,15,1986,17,DO,F,35,69,1986-11-15,Saturday
12003,11,15,1986,20,OL,F,20,29,1986-11-15,Saturday
12004,11,15,1986,6,DO,M,36,54,1986-11-15,Saturday
12005,11,15,1986,22,DM,F,35,46,1986-11-15,Saturday
12006,11,15,1986,16,PM,M,20,24,1986-11-15,Saturday
12007,11,15,1986,22,DM,F,35,37,1986-11-15,Saturday
12008,11,15,1986,12,DM,M,35,49,1986-11-15,Saturday
12011,11,16,1986,2,DM,F,36,46,1986-11-16,Sunday
12013,11,16,1986,9,DO,F,35,62,1986-11-16,Sunday
12014,11,16,1986,2,DM,M,35,49,1986-11-16,Sunday
12015,11,16,1986,8,OL,F,19,22,1986-11-16,Sunday
12016,11,16,1986,13,DO,F,36,49,1986-11-16,Sunday
12017,11,16,1986,4,OL,M,21,34,1986-11-16,Sunday
12018,11,16,1986,13,DO,M,35,48,1986-11-16,Sunday
12019,11,16,1986,8,DO,M,35,48,1986-11-16,Sunday
12020,11,16,1986,2,DS,M,52,133,1986-11-16,Sunday
12021,11,16,1986,11,DS,F,50,117,1986-11-16,Sunday
12022,11,16,1986,4,DS,F,51,141,1986-11-16,Sunday
12023,11,16,1986,8,DS,M,53,170,1986-11-16,Sunday
12024,11,16,1986,4,DM,M,37,48,1986-11-16,Sunday
12025,11,16,1986,9,DM,M,36,52,1986-11-16,Sunday
12026,11,16,1986,4,OL,F,21,32,1986-11-16,Sunday
12027,11,16,1986,3,PM,F,20,18,1986-11-16,Sunday
12029,11,16,1986,1,DM,M,34,33,1986-11-16,Sunday
12030,11,16,1986,1,DM,M,34,31,1986-11-16,Sunday
12031,11,16,1986,5,DM,F,36,47,1986-11-16,Sunday
12032,11,16,1986,1,DM,F,36,47,1986-11-16,Sunday
12033,11,16,1986,5,DM,M,38,56,1986-11-16,Sunday
12034,11,16,1986,13,DM,M,37,42,1986-11-16,Sunday
12035,11,16,1986,3,PM,M,20,21,1986-11-16,Sunday
12036,11,16,1986,9,DS,M,49,144,1986-11-16,Sunday
12037,11,16,1986,1,DM,M,36,37,1986-11-16,Sunday
12038,11,16,1986,11,DM,F,38,47,1986-11-16,Sunday
12039,11,16,1986,11,RM,M,16,11,1986-11-16,Sunday
12040,11,16,1986,2,PM,F,19,18,1986-11-16,Sunday
12041,11,16,1986,1,DS,M,50,135,1986-11-16,Sunday
12042,11,16,1986,11,DM,M,35,37,1986-11-16,Sunday
12043,11,16,1986,1,DM,M,33,32,1986-11-16,Sunday
12044,11,16,1986,2,PM,F,20,20,1986-11-16,Sunday
12045,11,16,1986,5,DO,F,36,56,1986-11-16,Sunday
12046,11,16,1986,5,DM,F,34,31,1986-11-16,Sunday
12047,11,16,1986,8,DO,F,33,63,1986-11-16,Sunday
12048,11,16,1986,9,DM,M,36,50,1986-11-16,Sunday
12049,11,16,1986,11,RM,F,17,14,1986-11-16,Sunday
12050,11,16,1986,11,OL,F,20,28,1986-11-16,Sunday
12051,11,16,1986,2,DO,F,37,62,1986-11-16,Sunday
12052,11,16,1986,8,DS,F,48,130,1986-11-16,Sunday
12053,11,16,1986,1,DS,F,48,130,1986-11-16,Sunday
12054,11,16,1986,10,RM,F,16,9,1986-11-16,Sunday
12055,11,16,1986,1,DM,M,37,53,1986-11-16,Sunday
12056,11,16,1986,2,DM,M,35,44,1986-11-16,Sunday
12057,11,16,1986,13,DM,M,34,44,1986-11-16,Sunday
12058,11,16,1986,9,NL,M,32,144,1986-11-16,Sunday
12059,11,16,1986,5,DO,M,36,56,1986-11-16,Sunday
12060,11,16,1986,1,DM,F,37,45,1986-11-16,Sunday
12061,11,16,1986,2,PM,M,21,20,1986-11-16,Sunday
12062,11,16,1986,13,DO,M,35,50,1986-11-16,Sunday
12063,11,16,1986,2,DO,M,35,40,1986-11-16,Sunday
12064,11,16,1986,11,DM,F,36,40,1986-11-16,Sunday
12065,11,16,1986,1,DM,F,36,32,1986-11-16,Sunday
12066,11,16,1986,2,DO,M,35,44,1986-11-16,Sunday
12067,11,16,1986,11,OT,M,20,25,1986-11-16,Sunday
12068,11,16,1986,9,DM,F,36,42,1986-11-16,Sunday
12069,11,16,1986,4,DM,M,35,47,1986-11-16,Sunday
12070,11,16,1986,9,DM,M,34,36,1986-11-16,Sunday
12071,12,14,1986,17,DM,M,35,48,1986-12-14,Sunday
12072,12,14,1986,24,DM,F,36,43,1986-12-14,Sunday
12073,12,14,1986,20,DO,F,35,49,1986-12-14,Sunday
12074,12,14,1986,14,DM,F,35,42,1986-12-14,Sunday
12075,12,14,1986,24,PE,F,21,25,1986-12-14,Sunday
12076,12,14,1986,6,DM,M,35,43,1986-12-14,Sunday
12078,12,14,1986,6,DO,F,34,41,1986-12-14,Sunday
12079,12,14,1986,21,RM,M,17,12,1986-12-14,Sunday
12080,12,14,1986,14,OL,M,22,35,1986-12-14,Sunday
12082,12,14,1986,12,NL,M,34,210,1986-12-14,Sunday
12083,12,14,1986,20,DM,F,35,41,1986-12-14,Sunday
12084,12,14,1986,14,DM,M,35,52,1986-12-14,Sunday
12085,12,14,1986,20,DO,M,34,29,1986-12-14,Sunday
12086,12,14,1986,20,DO,M,35,54,1986-12-14,Sunday
12087,12,14,1986,17,DO,M,31,30,1986-12-14,Sunday
12088,12,14,1986,24,DM,M,36,43,1986-12-14,Sunday
12089,12,14,1986,21,PM,M,21,25,1986-12-14,Sunday
12090,12,14,1986,14,DM,F,35,43,1986-12-14,Sunday
12091,12,14,1986,12,RM,M,17,13,1986-12-14,Sunday
12092,12,14,1986,20,DO,M,33,55,1986-12-14,Sunday
12093,12,14,1986,12,DM,F,36,44,1986-12-14,Sunday
12094,12,14,1986,12,DM,M,35,38,1986-12-14,Sunday
12095,12,14,1986,19,PM,F,19,24,1986-12-14,Sunday
12096,12,14,1986,22,DM,F,36,42,1986-12-14,Sunday
12097,12,14,1986,6,DO,F,35,43,1986-12-14,Sunday
12098,12,14,1986,14,DM,M,35,51,1986-12-14,Sunday
12099,12,14,1986,17,DO,F,34,51,1986-12-14,Sunday
12100,12,14,1986,24,DM,M,37,42,1986-12-14,Sunday
12101,12,14,1986,12,OT,M,20,24,1986-12-14,Sunday
12102,12,14,1986,14,NL,M,33,204,1986-12-14,Sunday
12103,12,14,1986,18,NL,M,34,216,1986-12-14,Sunday
12104,12,14,1986,6,DM,F,35,37,1986-12-14,Sunday
12106,12,14,1986,12,OL,F,20,25,1986-12-14,Sunday
12108,12,14,1986,20,DM,M,36,50,1986-12-14,Sunday
12109,12,14,1986,18,DM,M,36,48,1986-12-14,Sunday
12110,12,14,1986,23,RM,F,16,12,1986-12-14,Sunday
12111,12,14,1986,17,OL,M,20,42,1986-12-14,Sunday
12112,12,14,1986,6,DO,F,37,50,1986-12-14,Sunday
12113,12,14,1986,22,DM,M,37,51,1986-12-14,Sunday
12114,12,14,1986,17,DO,F,35,30,1986-12-14,Sunday
12115,12,14,1986,17,PM,M,20,22,1986-12-14,Sunday
12116,12,14,1986,22,DM,F,36,37,1986-12-14,Sunday
12117,12,15,1986,2,DM,F,36,44,1986-12-15,Monday
12118,12,15,1986,3,RM,M,16,9,1986-12-15,Monday
12119,12,15,1986,11,DM,M,34,27,1986-12-15,Monday
12120,12,15,1986,3,NL,F,29,177,1986-12-15,Monday
12122,12,15,1986,7,PE,F,18,25,1986-12-15,Monday
12123,12,15,1986,2,DS,M,51,143,1986-12-15,Monday
12124,12,15,1986,5,DO,F,34,39,1986-12-15,Monday
12125,12,15,1986,9,DO,F,35,58,1986-12-15,Monday
12126,12,15,1986,8,DO,M,33,51,1986-12-15,Monday
12127,12,15,1986,9,DS,M,49,165,1986-12-15,Monday
12128,12,15,1986,11,DS,F,48,135,1986-12-15,Monday
12129,12,15,1986,13,DM,M,36,44,1986-12-15,Monday
12130,12,15,1986,9,DM,M,35,54,1986-12-15,Monday
12131,12,15,1986,8,DS,M,54,164,1986-12-15,Monday
12132,12,15,1986,1,DM,M,35,40,1986-12-15,Monday
12133,12,15,1986,4,DS,F,49,138,1986-12-15,Monday
12134,12,15,1986,5,DM,M,34,24,1986-12-15,Monday
12135,12,15,1986,4,DM,M,37,51,1986-12-15,Monday
12136,12,15,1986,9,DS,F,51,159,1986-12-15,Monday
12137,12,15,1986,2,DM,M,37,49,1986-12-15,Monday
12138,12,15,1986,2,DM,F,35,39,1986-12-15,Monday
12139,12,15,1986,1,DM,F,36,45,1986-12-15,Monday
12140,12,15,1986,5,DM,M,37,52,1986-12-15,Monday
12141,12,15,1986,9,DO,M,35,39,1986-12-15,Monday
12142,12,15,1986,2,PM,M,18,25,1986-12-15,Monday
12143,12,15,1986,1,DM,M,34,37,1986-12-15,Monday
12144,12,15,1986,4,RM,M,15,9,1986-12-15,Monday
12145,12,15,1986,11,RM,F,14,14,1986-12-15,Monday
12146,12,15,1986,2,DO,M,34,48,1986-12-15,Monday
12147,12,15,1986,11,DM,M,34,40,1986-12-15,Monday
12148,12,15,1986,5,DO,M,36,54,1986-12-15,Monday
12149,12,15,1986,1,DS,M,49,142,1986-12-15,Monday
12150,12,15,1986,2,PM,M,19,23,1986-12-15,Monday
12151,12,15,1986,5,DO,M,37,56,1986-12-15,Monday
12152,12,15,1986,9,DM,F,35,46,1986-12-15,Monday
12153,12,15,1986,7,RM,F,17,13,1986-12-15,Monday
12154,12,15,1986,9,DM,M,37,38,1986-12-15,Monday
12155,12,15,1986,15,RM,M,16,10,1986-12-15,Monday
12156,12,15,1986,9,DO,F,34,32,1986-12-15,Monday
12157,12,15,1986,1,DS,F,48,145,1986-12-15,Monday
12158,12,15,1986,11,DM,F,36,28,1986-12-15,Monday
12159,12,15,1986,15,PM,M,19,22,1986-12-15,Monday
12160,12,15,1986,13,DM,M,35,47,1986-12-15,Monday
12161,12,15,1986,2,OL,M,19,29,1986-12-15,Monday
12162,12,15,1986,3,PM,F,20,23,1986-12-15,Monday
12163,12,15,1986,11,DM,F,35,44,1986-12-15,Monday
12164,12,15,1986,7,PE,M,19,24,1986-12-15,Monday
12165,12,15,1986,13,DO,M,34,52,1986-12-15,Monday
12166,12,15,1986,1,DM,M,36,58,1986-12-15,Monday
12167,12,15,1986,3,RM,M,15,12,1986-12-15,Monday
12168,12,15,1986,4,DM,M,36,47,1986-12-15,Monday
12170,1,31,1987,16,RM,F,15,11,1987-01-31,Saturday
12171,1,31,1987,24,DM,M,35,45,1987-01-31,Saturday
12173,1,31,1987,20,OL,M,19,38,1987-01-31,Saturday
12174,1,31,1987,14,DM,M,35,49,1987-01-31,Saturday
12175,1,31,1987,18,PE,F,20,25,1987-01-31,Saturday
12176,1,31,1987,24,RM,M,16,11,1987-01-31,Saturday
12177,1,31,1987,14,DM,F,34,41,1987-01-31,Saturday
12178,1,31,1987,16,RM,F,15,7,1987-01-31,Saturday
12179,1,31,1987,14,OL,M,20,32,1987-01-31,Saturday
12180,1,31,1987,24,DM,F,34,38,1987-01-31,Saturday
12181,1,31,1987,6,DM,M,36,43,1987-01-31,Saturday
12182,1,31,1987,12,OT,M,19,24,1987-01-31,Saturday
12183,1,31,1987,18,RM,M,17,10,1987-01-31,Saturday
12184,1,31,1987,12,OL,F,19,25,1987-01-31,Saturday
12185,1,31,1987,6,DM,F,35,39,1987-01-31,Saturday
12186,1,31,1987,12,NL,F,33,164,1987-01-31,Saturday
12187,1,31,1987,18,DM,M,35,48,1987-01-31,Saturday
12188,1,31,1987,24,DM,M,35,43,1987-01-31,Saturday
12189,1,31,1987,18,PE,M,19,27,1987-01-31,Saturday
12190,1,31,1987,21,RM,F,17,14,1987-01-31,Saturday
12191,1,31,1987,12,RM,M,16,12,1987-01-31,Saturday
12192,1,31,1987,20,RM,F,15,9,1987-01-31,Saturday
12193,1,31,1987,24,RM,F,15,11,1987-01-31,Saturday
12194,1,31,1987,17,RM,F,16,15,1987-01-31,Saturday
12195,1,31,1987,17,RM,M,16,9,1987-01-31,Saturday
12196,1,31,1987,24,DM,M,34,26,1987-01-31,Saturday
12197,1,31,1987,22,RM,F,15,8,1987-01-31,Saturday
12198,1,31,1987,21,PM,M,19,26,1987-01-31,Saturday
12199,1,31,1987,20,DO,F,33,47,1987-01-31,Saturday
12200,1,31,1987,14,NL,F,29,80,1987-01-31,Saturday
12201,1,31,1987,6,DO,F,33,36,1987-01-31,Saturday
12202,1,31,1987,12,DM,F,35,44,1987-01-31,Saturday
12203,1,31,1987,19,PM,F,19,25,1987-01-31,Saturday
12204,1,31,1987,12,DM,M,35,39,1987-01-31,Saturday
12205,1,31,1987,20,DO,M,32,52,1987-01-31,Saturday
